No.,Time,Source,Destination,Protocol,Length,Info,Label
3341,285.83157,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3393,290.855171,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3394,290.855364,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3448,295.905374,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3450,295.923493,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3453,295.929049,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3459,295.932346,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3511,300.955282,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3512,300.955475,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3566,305.921016,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3571,305.927844,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3623,310.955552,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3624,310.95577,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3678,316.005557,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3681,316.045897,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3683,316.050748,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3690,316.055863,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3740,321.055759,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3741,321.055946,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3797,326.1061,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3801,326.159193,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3803,326.16405,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3810,326.169809,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3862,331.204582,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3863,331.204787,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3917,336.255618,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3918,336.265889,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3921,336.271498,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
3927,336.27494,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3979,341.306293,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
3980,341.306464,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4036,346.356067,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4037,346.386349,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4040,346.392231,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4046,346.39703,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4098,351.406428,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4099,351.406623,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4153,356.456403,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4154,356.496798,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4157,356.502474,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4163,356.506071,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4215,361.50671,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4216,361.506874,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4272,366.556422,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4273,366.593324,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4276,366.599056,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4282,366.603509,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4334,371.606642,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4335,371.606839,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4389,376.656471,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4391,376.714816,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4394,376.720723,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4400,376.725446,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4452,381.756633,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4453,381.756838,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4509,386.806886,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4510,386.820988,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4513,386.826947,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4519,386.832868,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4571,391.856971,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4572,391.85716,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4628,396.907186,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4630,396.939592,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4633,396.945425,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4639,396.95085,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4692,401.956791,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4693,401.956993,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4751,407.007062,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4752,407.048192,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4755,407.05407,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4761,407.05722,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4814,412.057144,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4815,412.057354,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4870,417.107467,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4871,417.125772,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4874,417.131658,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4880,417.137525,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4932,422.157368,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4933,422.157529,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
4988,427.207212,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
4989,427.214298,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
